"library_id","sample_id","marker","sequencing_provider","sequencing_run","library_batch","sequencing_platform","sequencing_instrument","sequencing_chemistry","fwd_filepath","rev_filepath","raw_read_count","qc_status","sra_bioproject","sra_biosample","sra_run_accession","sra_submission_date","notes"
"T0168_DON_16S","T0168_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0168_DON_ITS2","T0168_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0168_REC_16S","T0168_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0168_REC_ITS2","T0168_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0168_FIN_16S","T0168_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0168_FIN_ITS2","T0168_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_DON_16S","T0169_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_DON_ITS2","T0169_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_REC_16S","T0169_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_REC_ITS2","T0169_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_FIN_16S","T0169_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0169_FIN_ITS2","T0169_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_DON_16S","T0170_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_DON_ITS2","T0170_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_REC_16S","T0170_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_REC_ITS2","T0170_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_FIN_16S","T0170_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0170_FIN_ITS2","T0170_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_DON_16S","T0171_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_DON_ITS2","T0171_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_REC_16S","T0171_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_REC_ITS2","T0171_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_FIN_16S","T0171_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0171_FIN_ITS2","T0171_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_DON_16S","T0172_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_DON_ITS2","T0172_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_REC_16S","T0172_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_REC_ITS2","T0172_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_FIN_16S","T0172_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0172_FIN_ITS2","T0172_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_DON_16S","T0173_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_DON_ITS2","T0173_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_REC_16S","T0173_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_REC_ITS2","T0173_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_FIN_16S","T0173_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0173_FIN_ITS2","T0173_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_DON_16S","T0174_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_DON_ITS2","T0174_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_REC_16S","T0174_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_REC_ITS2","T0174_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_FIN_16S","T0174_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0174_FIN_ITS2","T0174_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_DON_16S","T0175_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_DON_ITS2","T0175_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_REC_16S","T0175_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_REC_ITS2","T0175_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_FIN_16S","T0175_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0175_FIN_ITS2","T0175_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_DON_16S","T0176_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_DON_ITS2","T0176_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_REC_16S","T0176_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_REC_ITS2","T0176_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_FIN_16S","T0176_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0176_FIN_ITS2","T0176_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_DON_16S","T0177_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_DON_ITS2","T0177_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_REC_16S","T0177_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_REC_ITS2","T0177_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_FIN_16S","T0177_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0177_FIN_ITS2","T0177_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_DON_16S","T0178_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_DON_ITS2","T0178_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_REC_16S","T0178_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_REC_ITS2","T0178_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_FIN_16S","T0178_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0178_FIN_ITS2","T0178_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_DON_16S","T0179_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_DON_ITS2","T0179_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_REC_16S","T0179_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_REC_ITS2","T0179_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_FIN_16S","T0179_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0179_FIN_ITS2","T0179_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_DON_16S","T0180_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_DON_ITS2","T0180_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_REC_16S","T0180_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_REC_ITS2","T0180_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_FIN_16S","T0180_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0180_FIN_ITS2","T0180_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_DON_16S","T0181_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_DON_ITS2","T0181_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_REC_16S","T0181_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_REC_ITS2","T0181_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_FIN_16S","T0181_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0181_FIN_ITS2","T0181_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_DON_16S","T0182_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_DON_ITS2","T0182_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_REC_16S","T0182_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_REC_ITS2","T0182_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_FIN_16S","T0182_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0182_FIN_ITS2","T0182_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_DON_16S","T0183_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_DON_ITS2","T0183_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_REC_16S","T0183_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_REC_ITS2","T0183_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_FIN_16S","T0183_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0183_FIN_ITS2","T0183_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_DON_16S","T0184_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_DON_ITS2","T0184_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_REC_16S","T0184_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_REC_ITS2","T0184_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_FIN_16S","T0184_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0184_FIN_ITS2","T0184_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_DON_16S","T0185_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_DON_ITS2","T0185_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_REC_16S","T0185_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_REC_ITS2","T0185_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_FIN_16S","T0185_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0185_FIN_ITS2","T0185_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_DON_16S","T0186_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_DON_ITS2","T0186_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_REC_16S","T0186_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_REC_ITS2","T0186_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_FIN_16S","T0186_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0186_FIN_ITS2","T0186_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_DON_16S","T0187_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_DON_ITS2","T0187_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_REC_16S","T0187_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_REC_ITS2","T0187_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_FIN_16S","T0187_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0187_FIN_ITS2","T0187_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_DON_16S","T0188_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_DON_ITS2","T0188_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_REC_16S","T0188_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_REC_ITS2","T0188_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_FIN_16S","T0188_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0188_FIN_ITS2","T0188_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_DON_16S","T0189_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_DON_ITS2","T0189_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_REC_16S","T0189_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_REC_ITS2","T0189_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_FIN_16S","T0189_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0189_FIN_ITS2","T0189_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_DON_16S","T0190_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_DON_ITS2","T0190_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_REC_16S","T0190_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_REC_ITS2","T0190_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_FIN_16S","T0190_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0190_FIN_ITS2","T0190_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_DON_16S","T0191_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_DON_ITS2","T0191_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_REC_16S","T0191_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_REC_ITS2","T0191_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_FIN_16S","T0191_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0191_FIN_ITS2","T0191_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_DON_16S","T0192_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_DON_ITS2","T0192_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_REC_16S","T0192_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_REC_ITS2","T0192_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_FIN_16S","T0192_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0192_FIN_ITS2","T0192_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_DON_16S","T0193_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_DON_ITS2","T0193_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_REC_16S","T0193_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_REC_ITS2","T0193_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_FIN_16S","T0193_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0193_FIN_ITS2","T0193_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_DON_16S","T0194_DON","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_DON_ITS2","T0194_DON","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_REC_16S","T0194_REC","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_REC_ITS2","T0194_REC","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_FIN_16S","T0194_FIN","16S","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
"T0194_FIN_ITS2","T0194_FIN","ITS2","SeqCoast Genomics",NA,NA,"Illumina",NA,"2x300 bp",NA,NA,NA,"planned",NA,NA,NA,NA,NA
